# file...... x.csv
# date...... Fri Aug  2 14:23:18 2019
# user...... dchassin
# host...... (null)
# target.... test 0
# trigger... (none)
# interval.. -1
# limit..... 0
# timestamp,x
2020-01-27 18:00:00 EST,-2.030855
2020-01-27 19:00:00 EST,0.532503
2020-01-27 20:00:00 EST,-0.176204
2020-01-27 21:00:00 EST,-0.837630
2020-01-27 22:00:00 EST,-0.968469
2020-01-27 23:00:00 EST,1.621190
2020-01-28 00:00:00 EST,-0.512074
2020-01-28 01:00:00 EST,-0.021022
2020-01-28 02:00:00 EST,-1.427540
2020-01-28 03:00:00 EST,-0.247086
2020-01-28 04:00:00 EST,-0.985262
2020-01-28 05:00:00 EST,0.133011
2020-01-28 06:00:00 EST,0.689526
2020-01-28 07:00:00 EST,-0.114117
2020-01-28 08:00:00 EST,0.021066
2020-01-28 09:00:00 EST,-0.166474
2020-01-28 10:00:00 EST,-0.752734
2020-01-28 11:00:00 EST,-0.111233
2020-01-28 12:00:00 EST,-0.625247
2020-01-28 13:00:00 EST,1.069554
2020-01-28 14:00:00 EST,0.389202
2020-01-28 15:00:00 EST,-0.367988
2020-01-28 16:00:00 EST,-0.952250
2020-01-28 17:00:00 EST,1.012894
2020-01-28 18:00:00 EST,-0.183478
2020-01-28 19:00:00 EST,0.262742
2020-01-28 20:00:00 EST,1.531622
2020-01-28 21:00:00 EST,0.744156
2020-01-28 22:00:00 EST,-0.296875
2020-01-28 23:00:00 EST,-0.050542
2020-01-29 00:00:00 EST,-0.032506
2020-01-29 01:00:00 EST,-0.902413
2020-01-29 02:00:00 EST,0.300716
2020-01-29 03:00:00 EST,0.119708
2020-01-29 04:00:00 EST,-0.291996
2020-01-29 05:00:00 EST,1.354056
2020-01-29 06:00:00 EST,-0.265468
2020-01-29 07:00:00 EST,0.500531
2020-01-29 08:00:00 EST,1.249560
2020-01-29 09:00:00 EST,0.037604
2020-01-29 10:00:00 EST,-2.576109
2020-01-29 11:00:00 EST,-1.162878
2020-01-29 12:00:00 EST,-0.252691
2020-01-29 13:00:00 EST,1.066152
2020-01-29 14:00:00 EST,-1.637704
2020-01-29 15:00:00 EST,0.301983
2020-01-29 16:00:00 EST,0.930365
2020-01-29 17:00:00 EST,-1.434787
2020-01-29 18:00:00 EST,-0.722576
2020-01-29 19:00:00 EST,2.268130
2020-01-29 20:00:00 EST,-0.226313
2020-01-29 21:00:00 EST,-0.829433
2020-01-29 22:00:00 EST,-1.528864
2020-01-29 23:00:00 EST,0.068824
2020-01-30 00:00:00 EST,-0.319121
2020-01-30 01:00:00 EST,0.506573
2020-01-30 02:00:00 EST,-1.372141
2020-01-30 03:00:00 EST,-0.656790
2020-01-30 04:00:00 EST,-0.875675
2020-01-30 05:00:00 EST,0.513876
2020-01-30 06:00:00 EST,0.844529
2020-01-30 07:00:00 EST,-0.904117
2020-01-30 08:00:00 EST,1.276260
2020-01-30 09:00:00 EST,0.894317
2020-01-30 10:00:00 EST,0.521977
2020-01-30 11:00:00 EST,0.427982
2020-01-30 12:00:00 EST,0.480670
2020-01-30 13:00:00 EST,-2.058543
2020-01-30 14:00:00 EST,0.012449
2020-01-30 15:00:00 EST,-0.467846
2020-01-30 16:00:00 EST,-0.286995
2020-01-30 17:00:00 EST,-1.192528
2020-01-30 18:00:00 EST,-0.517542
2020-01-30 19:00:00 EST,-0.755364
2020-01-30 20:00:00 EST,1.476995
2020-01-30 21:00:00 EST,0.342999
2020-01-30 22:00:00 EST,-0.826430
2020-01-30 23:00:00 EST,0.257626
2020-01-31 00:00:00 EST,0.377917
2020-01-31 01:00:00 EST,-0.023428
2020-01-31 02:00:00 EST,-0.068530
2020-01-31 03:00:00 EST,-0.417992
2020-01-31 04:00:00 EST,0.821937
2020-01-31 05:00:00 EST,-0.164532
2020-01-31 06:00:00 EST,-0.246047
2020-01-31 07:00:00 EST,0.679321
2020-01-31 08:00:00 EST,-0.190116
2020-01-31 09:00:00 EST,-0.432140
2020-01-31 10:00:00 EST,-0.913817
2020-01-31 11:00:00 EST,1.076036
2020-01-31 12:00:00 EST,-0.036520
2020-01-31 13:00:00 EST,0.333742
2020-01-31 14:00:00 EST,0.823588
2020-01-31 15:00:00 EST,-0.123520
2020-01-31 16:00:00 EST,-0.701154
2020-01-31 17:00:00 EST,0.294516
2020-01-31 18:00:00 EST,-0.675946
2020-01-31 19:00:00 EST,-0.235977
2020-01-31 20:00:00 EST,0.645594
2020-01-31 21:00:00 EST,0.688741
2020-01-31 22:00:00 EST,-0.789093
2020-01-31 23:00:00 EST,-0.280301
2020-02-01 00:00:00 EST,0.185175
# end of tape
